scan_id,organs_in_report,lost_by_threshold,retained_by_threshold
train_8272_a,"['esophagus', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']"
train_1238_a,"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']"
train_7172_a,"['esophagus', 'trachea', 'heart', 'lung']",[],"['esophagus', 'trachea', 'heart', 'lung']"
train_5260_a,"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'heart', 'lung']"
train_5260_b,"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'heart', 'lung']"
train_13333_a,"['esophagus', 'trachea', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'trachea', 'gallbladder', 'heart', 'lung']"
train_13871_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_6036_a,"['heart', 'lung', 'gallbladder']",['gallbladder'],"['heart', 'lung']"
train_11759_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_18974_a,"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'gallbladder', 'heart', 'lung']"
train_17352_a,"['heart', 'esophagus', 'lung']",[],"['heart', 'esophagus', 'lung']"
train_6843_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_17452_b,"['esophagus', 'liver', 'trachea', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'gallbladder', 'heart', 'lung']"
train_17452_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_18394_a,"['liver', 'esophagus', 'trachea', 'heart']",[],"['liver', 'esophagus', 'trachea', 'heart']"
train_3949_b,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_3949_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_9692_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_5762_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_18291_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_19291_a,"['heart', 'gallbladder']",[],"['heart', 'gallbladder']"
train_11101_a,"['trachea', 'esophagus', 'heart', 'lung']",[],"['trachea', 'esophagus', 'heart', 'lung']"
train_6114_b,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_6114_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_10989_a,"['heart', 'lung']",[],"['heart', 'lung']"
train_14132_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_6515_a,"['heart', 'lung', 'aorta']","['heart', 'lung', 'aorta']",[]
train_17424_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_19327_a,"['trachea', 'lung']",[],"['trachea', 'lung']"
train_16647_a,"['heart', 'trachea', 'lung', 'spleen']",[],"['heart', 'trachea', 'lung', 'spleen']"
train_9993_a,"['trachea', 'heart', 'lung']",[],"['trachea', 'heart', 'lung']"
train_9453_b,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_9453_c,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_9453_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_615_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_14509_a,"['trachea', 'lung', 'gallbladder']",['gallbladder'],"['trachea', 'lung']"
train_7568_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_15541_a,"['esophagus', 'trachea', 'lung']",[],"['esophagus', 'trachea', 'lung']"
train_4506_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_6940_b,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_6940_a,"['liver', 'esophagus', 'trachea', 'lung']",[],"['liver', 'esophagus', 'trachea', 'lung']"
train_6659_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_989_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_11547_a,"['trachea', 'lung']",[],"['trachea', 'lung']"
train_8162_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_7649_b,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_7649_c,"['rib', 'scapula', 'esophagus', 'femur', 'hip', 'spleen', 'liver', 'iliopsoas', 'autochthon', 'kidney', 'aorta', 'gluteus', 'sacrum', 'clavicula', 'humerus', 'heart', 'lung']","['femur', 'hip', 'iliopsoas', 'autochthon', 'kidney', 'gluteus', 'sacrum', 'clavicula', 'humerus']","['rib', 'scapula', 'esophagus', 'spleen', 'liver', 'aorta', 'heart', 'lung']"
train_7649_e,"['rib', 'esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['rib', 'esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_7649_a,"['colon', 'aorta', 'pancreas', 'gluteus', 'heart', 'rib', 'esophagus', 'liver', 'clavicula', 'iliopsoas', 'face', 'scapula', 'femur', 'hip', 'spleen', 'autochthon', 'kidney', 'sacrum', 'gallbladder', 'humerus', 'lung', 'stomach', 'brain', 'trachea']","['colon', 'gluteus', 'clavicula', 'iliopsoas', 'face', 'femur', 'hip', 'autochthon', 'kidney', 'sacrum', 'humerus', 'brain']","['aorta', 'pancreas', 'heart', 'rib', 'esophagus', 'liver', 'scapula', 'spleen', 'gallbladder', 'lung', 'stomach', 'trachea']"
train_7649_d,"['rib', 'esophagus', 'liver', 'aorta', 'heart', 'lung']",[],"['rib', 'esophagus', 'liver', 'aorta', 'heart', 'lung']"
train_9659_a,"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'lung']"
train_9226_a,"['esophagus', 'autochthon', 'trachea', 'heart', 'lung']",[],"['esophagus', 'autochthon', 'trachea', 'heart', 'lung']"
train_18039_b,"['rib', 'esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['rib', 'esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_18039_c,"['rib', 'esophagus', 'trachea', 'kidney', 'heart', 'lung']",['kidney'],"['rib', 'esophagus', 'trachea', 'heart', 'lung']"
train_18039_a,"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_16077_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_9249_b,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_9249_a,"['liver', 'esophagus', 'heart', 'lung']",[],"['liver', 'esophagus', 'heart', 'lung']"
train_9249_c,"['liver', 'trachea', 'lung']",[],"['liver', 'trachea', 'lung']"
train_12879_a,"['esophagus', 'trachea', 'heart']",[],"['esophagus', 'trachea', 'heart']"
train_3947_a,"['liver', 'trachea', 'heart', 'lung']",[],"['liver', 'trachea', 'heart', 'lung']"
train_3947_b,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_8956_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_10269_a,"['esophagus', 'trachea', 'autochthon', 'aorta', 'heart', 'lung']",['autochthon'],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_5986_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung', 'stomach']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung', 'stomach']"
train_4437_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_6438_b,"['lung', 'stomach', 'spleen']",[],"['lung', 'stomach', 'spleen']"
train_6438_a,"['spleen', 'liver', 'kidney', 'aorta', 'gallbladder', 'lung']",[],"['spleen', 'liver', 'kidney', 'aorta', 'gallbladder', 'lung']"
train_19313_a,"['liver', 'trachea', 'lung']",[],"['liver', 'trachea', 'lung']"
train_15111_a,"['esophagus', 'trachea', 'autochthon', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'autochthon', 'aorta', 'heart', 'lung']"
train_6130_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_6130_b,"['esophagus', 'liver', 'colon', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'colon', 'trachea', 'aorta', 'heart', 'lung']"
train_16859_a,"['esophagus', 'trachea', 'lung', 'aorta']",[],"['esophagus', 'trachea', 'lung', 'aorta']"
train_11962_a,"['esophagus', 'spleen', 'trachea', 'autochthon', 'lung']",[],"['esophagus', 'spleen', 'trachea', 'autochthon', 'lung']"
train_7214_d,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_7214_e,"['trachea', 'esophagus', 'heart', 'lung']",[],"['trachea', 'esophagus', 'heart', 'lung']"
train_7214_b,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_7214_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_7214_c,"['trachea', 'heart', 'lung']",[],"['trachea', 'heart', 'lung']"
train_4014_a,"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_6340_a,"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'heart', 'lung']"
train_7971_a,"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']"
train_7529_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_16515_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_16425_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung', 'stomach']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung', 'stomach']"
train_16230_a,"['esophagus', 'spleen', 'liver', 'kidney', 'aorta', 'heart', 'lung']",['kidney'],"['esophagus', 'spleen', 'liver', 'aorta', 'heart', 'lung']"
train_17034_a,"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']"
train_15760_a,"['liver', 'trachea', 'lung', 'aorta']",[],"['liver', 'trachea', 'lung', 'aorta']"
train_12990_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart']"
train_11619_a,"['trachea', 'esophagus', 'heart', 'lung']",[],"['trachea', 'esophagus', 'heart', 'lung']"
train_14634_a,"['heart', 'trachea', 'lung']",[],"['heart', 'trachea', 'lung']"
train_11819_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_19088_b,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_19088_a,"['esophagus', 'liver', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'aorta', 'heart', 'lung']"
train_19088_c,"['heart', 'trachea', 'lung']",[],"['heart', 'trachea', 'lung']"
train_19088_d,"['heart', 'lung']",[],"['heart', 'lung']"
train_11139_a,"['esophagus', 'trachea', 'kidney', 'aorta', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'trachea', 'kidney', 'aorta', 'gallbladder', 'heart', 'lung']"
train_16312_a,"['colon', 'aorta', 'pancreas', 'gluteus', 'heart', 'rib', 'esophagus', 'liver', 'clavicula', 'iliopsoas', 'face', 'scapula', 'spleen', 'kidney', 'gallbladder', 'lung', 'stomach', 'brain', 'trachea']","['gluteus', 'brain']","['colon', 'aorta', 'pancreas', 'heart', 'rib', 'esophagus', 'liver', 'clavicula', 'iliopsoas', 'face', 'scapula', 'spleen', 'kidney', 'gallbladder', 'lung', 'stomach', 'trachea']"
train_3664_a,"['esophagus', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'trachea', 'kidney', 'heart', 'lung']"
train_2103_a,"['esophagus', 'liver', 'kidney', 'aorta', 'lung']",[],"['esophagus', 'liver', 'kidney', 'aorta', 'lung']"
train_8855_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_7700_a,"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'lung']"
train_16039_a,"['colon', 'aorta', 'pancreas', 'gluteus', 'heart', 'rib', 'esophagus', 'liver', 'clavicula', 'iliopsoas', 'scapula', 'femur', 'hip', 'spleen', 'autochthon', 'kidney', 'sacrum', 'gallbladder', 'humerus', 'lung', 'trachea']","['colon', 'pancreas', 'gluteus', 'iliopsoas', 'femur', 'hip', 'kidney', 'sacrum']","['aorta', 'heart', 'rib', 'esophagus', 'liver', 'clavicula', 'scapula', 'spleen', 'autochthon', 'gallbladder', 'humerus', 'lung', 'trachea']"
train_16039_b,"['rib', 'scapula', 'esophagus', 'femur', 'hip', 'spleen', 'iliopsoas', 'trachea', 'autochthon', 'aorta', 'gluteus', 'sacrum', 'clavicula', 'humerus', 'heart', 'lung']","['femur', 'hip', 'iliopsoas', 'gluteus', 'sacrum']","['rib', 'scapula', 'esophagus', 'spleen', 'trachea', 'autochthon', 'aorta', 'clavicula', 'humerus', 'heart', 'lung']"
train_6065_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_2542_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_10703_a,"['trachea', 'heart', 'lung']",[],"['trachea', 'heart', 'lung']"
train_6907_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_9575_a,"['heart', 'lung']",[],"['heart', 'lung']"
train_8137_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_9400_b,"['esophagus', 'spleen', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'spleen', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_9400_a,"['liver', 'lung', 'spleen']",[],"['liver', 'lung', 'spleen']"
train_4695_a,"['heart', 'trachea', 'lung', 'aorta']",[],"['heart', 'trachea', 'lung', 'aorta']"
train_17074_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_499_a,"['trachea', 'esophagus', 'heart', 'lung']",[],"['trachea', 'esophagus', 'heart', 'lung']"
train_1608_a,"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'aorta', 'pancreas', 'heart', 'lung']",[],"['esophagus', 'spleen', 'liver', 'trachea', 'kidney', 'aorta', 'pancreas', 'heart', 'lung']"
train_19251_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_8052_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_7651_a,"['liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['liver', 'trachea', 'aorta', 'heart', 'lung']"
train_4033_a,"['colon', 'heart', 'lung']",[],"['colon', 'heart', 'lung']"
train_15299_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_13931_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_7116_a,['lung'],[],['lung']
train_2233_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_18139_a,"['esophagus', 'liver', 'trachea', 'autochthon', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'autochthon', 'heart', 'lung']"
train_19991_a,"['esophagus', 'liver', 'aorta', 'heart', 'lung', 'stomach']",[],"['esophagus', 'liver', 'aorta', 'heart', 'lung', 'stomach']"
train_8060_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_4881_a,"['esophagus', 'liver', 'trachea', 'kidney', 'aorta', 'heart', 'lung']",['kidney'],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_238_a,"['rib', 'esophagus', 'liver', 'heart', 'lung']",[],"['rib', 'esophagus', 'liver', 'heart', 'lung']"
train_238_b,"['rib', 'spleen', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['rib', 'spleen', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_11235_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_922_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_10150_a,"['esophagus', 'liver', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'gallbladder', 'heart', 'lung']"
train_9412_a,"['trachea', 'lung']",[],"['trachea', 'lung']"
train_424_a,"['rib', 'esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['rib', 'esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_19810_a,"['rib', 'esophagus', 'trachea', 'kidney', 'humerus', 'heart', 'lung']",[],"['rib', 'esophagus', 'trachea', 'kidney', 'humerus', 'heart', 'lung']"
train_19810_b,"['esophagus', 'heart', 'lung', 'aorta']",[],"['esophagus', 'heart', 'lung', 'aorta']"
train_6103_a,"['esophagus', 'liver', 'trachea', 'aorta', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'lung']"
train_7646_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung']"
train_11210_a,"['trachea', 'esophagus', 'heart', 'lung']",[],"['trachea', 'esophagus', 'heart', 'lung']"
train_6817_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_15011_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_10514_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_13813_a,"['heart', 'esophagus', 'trachea', 'lung']",[],"['heart', 'esophagus', 'trachea', 'lung']"
train_6293_a,"['heart', 'trachea', 'lung']",[],"['heart', 'trachea', 'lung']"
train_19602_a,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_19602_b,['lung'],[],['lung']
train_4950_a,"['esophagus', 'trachea', 'aorta', 'heart', 'lung', 'stomach']",[],"['esophagus', 'trachea', 'aorta', 'heart', 'lung', 'stomach']"
train_5672_a,"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'kidney', 'heart', 'lung']"
train_905_a,"['liver', 'heart', 'trachea', 'lung']",[],"['liver', 'heart', 'trachea', 'lung']"
train_19921_a,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_11531_a,"['esophagus', 'liver', 'trachea', 'gallbladder', 'heart', 'lung']",['gallbladder'],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_9369_b,"['esophagus', 'trachea', 'kidney', 'aorta', 'gallbladder', 'heart', 'lung']",[],"['esophagus', 'trachea', 'kidney', 'aorta', 'gallbladder', 'heart', 'lung']"
train_9369_d,"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'heart', 'lung']"
train_9369_a,"['esophagus', 'liver', 'trachea', 'aorta', 'gallbladder', 'lung']",[],"['esophagus', 'liver', 'trachea', 'aorta', 'gallbladder', 'lung']"
train_9369_c,"['esophagus', 'liver', 'trachea', 'heart', 'lung']",[],"['esophagus', 'liver', 'trachea', 'heart', 'lung']"
train_9346_a,"['esophagus', 'liver', 'aorta', 'heart', 'lung']",[],"['esophagus', 'liver', 'aorta', 'heart', 'lung']"
